claim_id,velocity_kmh,device_reuse_count,weather_match,claim_hour,claims_this_week,label
CLM03786,23.97,1,1,20,1,0
CLM03787,17.78,1,0,21,4,0
CLM03788,19.12,1,1,16,0,0
CLM03789,37.34,1,1,14,2,0
CLM03790,44.42,1,1,13,3,0
CLM03791,238.34,1,1,5,2,1
CLM03792,25.03,3,1,10,3,1
CLM03793,16.21,2,1,22,1,0
CLM03794,27.73,1,1,13,2,0
CLM03795,35.45,1,1,22,3,0
CLM03796,41.91,1,1,15,4,0
CLM03797,33.89,1,1,7,3,0
CLM03798,24.8,1,1,15,3,0
CLM03799,44.79,1,1,12,3,0
CLM03800,42.62,1,1,14,4,0
CLM03801,27.83,1,0,19,4,0
CLM03802,40.16,1,1,15,2,0
CLM03803,2.22,1,1,12,0,0
CLM03804,35.15,3,1,19,0,0
CLM03805,3.17,1,1,8,1,0
CLM03806,24.2,1,1,13,3,0
CLM03807,18.49,1,1,15,2,0
CLM03808,2.51,1,1,16,1,0
CLM03809,43.71,1,1,19,3,0
CLM03810,12.33,2,1,20,3,0
CLM03811,2.25,1,1,7,2,0
CLM03812,38.93,1,1,7,4,0
CLM03813,42.88,1,0,13,4,0
CLM03814,1.3,1,1,18,2,0
CLM03815,39.41,1,1,12,3,0
CLM03816,13.01,1,1,18,1,0
CLM03817,0.41,2,1,12,0,0
CLM03818,43.35,6,1,15,10,1
CLM03819,6.05,1,1,7,0,0
CLM03820,44.26,3,1,16,7,1
CLM03821,23.27,1,1,7,0,0
CLM03822,23.23,1,1,11,1,0
CLM03823,7.78,1,0,21,0,0
CLM03824,12.29,1,1,15,1,0
CLM03825,19.12,1,1,12,0,0
CLM03826,11.31,1,1,17,1,0
CLM03827,31.34,1,1,8,3,0
CLM03828,43.82,1,1,15,4,0
CLM03829,227.78,1,1,8,3,1
CLM03830,44.1,1,1,20,2,0
CLM03831,16.53,1,1,11,1,0
CLM03832,3.45,1,1,21,2,0
CLM03833,27.66,1,0,9,3,0
CLM03834,34.81,1,1,16,1,0
CLM03835,1.38,2,1,19,1,0
CLM03836,40.4,1,1,8,0,0
CLM03837,17.42,1,1,17,1,0
CLM03838,31.71,1,0,10,5,1
CLM03839,6.52,1,1,14,2,0
CLM03840,110.43,2,0,4,5,1
CLM03841,17.84,1,1,9,3,0
CLM03842,7.75,1,0,18,2,0
CLM03843,2.41,1,1,18,0,0
CLM03844,27.88,1,1,10,0,0
CLM03845,29.29,2,1,17,1,0
CLM03846,5.55,1,0,15,4,0
CLM03847,36.18,1,1,11,4,0
CLM03848,72.02,3,0,3,5,1
CLM03849,20.22,1,1,8,0,0
CLM03850,44.39,1,0,15,1,0
CLM03851,40.71,1,1,21,1,0
CLM03852,10.72,1,1,10,4,0
CLM03853,17.64,1,0,13,1,0
CLM03854,23.16,1,1,13,1,0
CLM03855,105.73,1,0,5,1,1
CLM03856,15.44,2,0,12,1,1
CLM03857,265.08,2,1,3,1,1
CLM03858,36.8,1,1,9,2,0
CLM03859,112.84,4,0,2,7,1
CLM03860,3.83,1,1,22,2,0
CLM03861,33.8,2,1,13,2,0
CLM03862,38.99,1,1,10,0,0
CLM03863,119.62,5,0,3,6,1
CLM03864,69.53,4,0,5,10,1
CLM03865,3.35,1,1,20,3,0
CLM03866,30.08,1,1,7,3,0
CLM03867,13.46,1,1,14,2,0
CLM03868,14.58,6,1,19,10,1
CLM03869,14.69,1,0,13,4,1
CLM03870,13.24,1,1,19,1,0
CLM03871,20.66,1,1,20,4,0
CLM03872,40.4,1,1,22,4,0
CLM03873,256.63,2,0,11,4,1
CLM03874,25.62,2,1,14,1,0
CLM03875,174.95,2,1,20,5,1
CLM03876,37.4,1,1,9,4,0
CLM03877,34.25,3,1,11,0,0
CLM03878,16.25,1,0,10,3,0
CLM03879,13.09,1,1,22,2,0
CLM03880,8.32,1,1,11,2,0
CLM03881,78.2,3,0,3,8,1
CLM03882,287.47,2,0,14,1,1
CLM03883,39.67,2,1,18,2,0
CLM03884,4.74,1,1,18,3,0
CLM03885,2.04,1,1,7,4,0
CLM03886,75.7,2,0,5,4,1
CLM03887,2.24,1,1,17,3,0
CLM03888,2.38,1,1,15,3,0
CLM03889,22.64,2,1,15,0,0
CLM03890,26.08,1,0,5,3,1
CLM03891,10.82,1,1,19,4,0
CLM03892,35.77,1,1,8,2,0
CLM03893,28.87,1,1,10,4,0
CLM03894,0.05,1,1,10,0,0
CLM03895,19.23,1,1,18,1,0
CLM03896,38.8,1,1,11,1,0
CLM03897,32.39,2,0,21,1,1
CLM03898,36.24,1,0,16,5,1
CLM03899,25.28,1,1,11,4,0
CLM03900,18.59,1,1,20,2,0
CLM03901,43.04,3,1,23,4,1
CLM03902,35.69,1,1,22,1,0
CLM03903,36.49,1,0,9,0,0
CLM03904,2.04,1,1,19,1,0
CLM03905,3.09,2,1,18,3,0
CLM03906,34.38,1,1,11,3,0
CLM03907,18.25,1,1,8,3,0
CLM03908,26.47,1,1,15,2,0
CLM03909,22.65,1,0,17,1,0
CLM03910,44.16,2,0,16,3,0
CLM03911,24.31,1,1,21,2,0
CLM03912,17.71,1,1,9,2,0
CLM03913,7.18,1,1,7,4,0
CLM03914,113.16,4,0,0,4,1
CLM03915,31.49,1,1,10,1,0
CLM03916,102.03,2,0,19,6,1
CLM03917,13.27,6,1,1,5,1
CLM03918,237.76,2,0,10,3,1
CLM03919,3.74,1,1,9,1,0
CLM03920,40.55,1,0,18,0,0
CLM03921,103.17,2,0,0,9,1
CLM03922,238.28,1,1,20,6,1
CLM03923,11.68,1,1,8,3,0
CLM03924,43.01,1,1,13,1,0
CLM03925,24.78,2,1,18,0,0
CLM03926,29.99,1,1,19,2,0
CLM03927,27.99,2,1,7,1,0
CLM03928,26.05,1,1,8,1,0
CLM03929,22.79,1,1,9,0,0
CLM03930,28.21,2,0,17,4,0
CLM03931,7.84,1,1,14,2,0
CLM03932,15.32,1,1,8,0,0
CLM03933,21.91,2,1,7,3,0
CLM03934,42.43,2,1,9,4,0
CLM03935,19.77,1,1,14,3,0
CLM03936,31.25,1,1,13,1,0
CLM03937,13.0,1,0,18,1,0
CLM03938,20.63,4,1,10,3,1
CLM03939,28.48,1,1,13,3,0
CLM03940,5.85,1,1,21,4,0
CLM03941,26.2,1,1,11,1,0
CLM03942,13.85,2,1,8,4,0
CLM03943,79.52,2,0,2,7,1
CLM03944,87.87,5,0,4,8,1
CLM03945,6.82,2,1,19,3,0
CLM03946,6.12,2,1,17,3,0
CLM03947,39.44,1,1,21,2,0
CLM03948,38.73,1,1,20,2,0
CLM03949,289.72,1,1,21,2,1
CLM03950,39.81,1,1,12,0,0
CLM03951,44.25,2,1,11,0,0
CLM03952,5.15,1,1,14,4,0
CLM03953,234.09,1,0,20,5,1
CLM03954,7.69,1,0,10,4,0
CLM03955,22.0,1,1,10,3,0
CLM03956,176.04,2,1,17,5,1
CLM03957,12.52,2,0,22,4,1
CLM03958,15.27,1,0,22,1,1
CLM03959,34.79,2,1,13,0,0
CLM03960,16.89,2,1,22,1,0
CLM03961,12.42,2,1,8,0,0
CLM03962,6.21,1,1,7,0,0
CLM03963,144.8,1,0,4,6,1
CLM03964,2.66,1,1,15,1,0
CLM03965,41.6,2,1,9,3,0
CLM03966,43.05,1,1,7,1,0
CLM03967,33.07,1,1,8,2,0
CLM03968,31.31,1,1,21,3,0
CLM03969,41.87,1,1,18,1,0
CLM03970,59.14,2,0,3,9,1
CLM03971,18.32,1,1,8,2,0
CLM03972,26.77,2,1,21,2,0
CLM03973,26.31,1,1,9,0,0
CLM03974,44.58,1,1,9,3,0
CLM03975,38.93,1,0,13,0,0
CLM03976,1.31,1,0,15,0,0
CLM03977,17.63,1,1,13,0,0
CLM03978,0.63,1,1,18,3,0
CLM03979,40.83,1,1,8,3,0
CLM03980,17.73,1,1,19,2,0
CLM03981,13.64,1,1,15,2,0
CLM03982,19.84,1,0,16,4,0
CLM03983,32.28,1,1,16,4,0
CLM03984,20.41,1,1,11,3,0
CLM03985,5.29,1,1,13,3,0
CLM03986,41.38,1,0,17,2,0
CLM03987,4.56,1,1,8,4,0
CLM03988,42.71,1,1,10,4,0
CLM03989,6.64,1,1,9,4,0
CLM03990,17.11,1,1,14,1,0
CLM03991,43.31,1,1,12,2,0
CLM03992,16.41,1,1,13,0,0
CLM03993,10.84,1,1,22,3,0
CLM03994,68.7,5,0,5,10,1
CLM03995,25.37,1,1,21,3,0
CLM03996,40.27,1,1,17,1,0
CLM03997,10.8,1,1,15,3,0
CLM03998,32.77,1,1,9,3,0
CLM03999,12.62,1,1,18,0,0
CLM04000,40.87,1,0,16,4,0
CLM04001,34.22,7,0,10,8,1
CLM04002,17.87,1,1,14,0,0
CLM04003,44.14,1,1,10,2,0
CLM04004,5.51,1,1,15,4,0
CLM04005,11.15,2,0,10,2,0
CLM04006,39.88,1,1,21,4,0
CLM04007,29.6,1,1,7,0,0
CLM04008,30.88,1,0,18,1,0
CLM04009,161.04,2,0,17,3,1
CLM04010,9.41,1,1,12,3,0
CLM04011,22.75,1,1,22,0,0
CLM04012,292.27,1,1,10,6,1
CLM04013,10.02,1,1,20,3,0
CLM04014,18.3,1,1,15,0,0
CLM04015,2.1,1,1,11,3,0
CLM04016,2.83,2,1,8,0,0
CLM04017,268.39,1,0,2,3,1
CLM04018,20.84,1,1,20,0,0
CLM04019,10.2,1,1,13,3,0
CLM04020,28.24,1,0,8,1,0
CLM04021,15.56,8,0,16,9,1
CLM04022,92.07,3,0,4,11,1
CLM04023,15.48,1,0,18,1,0
CLM04024,6.68,1,1,21,1,0
CLM04025,8.55,1,1,7,2,0
CLM04026,21.32,1,1,14,2,0
CLM04027,10.2,1,1,8,3,0
CLM04028,40.83,1,1,12,3,0
CLM04029,35.46,1,1,12,1,0
CLM04030,4.44,1,1,10,2,0
CLM04031,42.85,3,1,12,0,0
CLM04032,22.18,1,1,15,4,0
CLM04033,35.07,1,1,15,1,0
CLM04034,117.49,3,0,1,6,1
CLM04035,22.88,1,1,16,2,0
CLM04036,15.57,3,1,11,1,0
CLM04037,78.35,5,0,1,9,1
CLM04038,29.52,2,1,22,1,0
CLM04039,21.26,2,0,12,4,1
CLM04040,37.25,1,1,14,4,0
CLM04041,34.75,1,1,7,0,0
CLM04042,17.34,1,1,16,3,0
CLM04043,37.27,1,1,9,2,0
CLM04044,35.58,1,1,9,1,0
CLM04045,29.69,1,1,15,0,0
CLM04046,97.13,4,0,3,8,1
CLM04047,56.39,5,0,4,7,1
CLM04048,20.29,1,1,8,3,0
CLM04049,36.5,1,1,12,0,0
CLM04050,84.73,3,0,5,5,1
CLM04051,124.39,1,1,19,4,1
CLM04052,25.49,1,1,22,1,0
CLM04053,40.19,4,0,19,5,1
CLM04054,27.0,1,0,14,3,1
CLM04055,43.37,1,1,20,2,0
CLM04056,28.68,1,1,16,1,0
CLM04057,249.39,2,1,6,1,1
CLM04058,30.25,1,1,12,1,0
CLM04059,106.63,1,1,0,3,1
CLM04060,17.02,3,1,21,2,0
CLM04061,31.99,1,1,21,3,0
CLM04062,24.51,1,1,16,4,0
CLM04063,20.26,1,0,20,1,0
CLM04064,15.64,1,1,17,0,0
CLM04065,149.24,1,1,6,1,1
CLM04066,17.38,1,1,12,3,0
CLM04067,4.95,1,1,11,4,0
CLM04068,10.02,1,1,21,0,0
CLM04069,7.27,4,1,13,6,1
CLM04070,10.56,1,1,16,4,0
CLM04071,25.18,1,1,19,2,0
CLM04072,18.63,1,1,17,2,0
CLM04073,42.39,1,1,15,0,0
CLM04074,13.74,1,1,14,4,0
CLM04075,31.76,2,1,21,2,0
CLM04076,39.64,2,1,12,1,0
CLM04077,26.7,1,1,22,1,0
CLM04078,30.11,1,1,15,0,0
CLM04079,4.66,1,1,21,1,0
CLM04080,269.29,1,1,10,3,1
CLM04081,23.34,1,1,20,2,0
CLM04082,36.02,1,1,8,1,0
CLM04083,25.5,5,1,2,5,1
CLM04084,10.06,1,1,18,0,0
CLM04085,241.44,2,1,12,3,1
CLM04086,26.77,1,1,22,0,0
CLM04087,19.36,1,0,13,0,0
CLM04088,16.22,1,1,17,3,0
CLM04089,3.81,1,1,18,0,0
CLM04090,13.35,1,1,12,1,0
CLM04091,148.21,2,0,8,4,1
CLM04092,4.85,1,1,20,4,0
CLM04093,30.37,1,1,7,0,0
CLM04094,40.57,2,1,11,4,0
CLM04095,17.16,1,1,9,3,0
CLM04096,12.87,1,1,8,2,0
CLM04097,14.33,1,1,18,0,0
CLM04098,92.67,4,0,3,10,1
CLM04099,20.18,1,1,12,1,0
CLM04100,23.41,1,1,7,1,0
CLM04101,25.81,3,0,6,3,1
CLM04102,9.88,1,1,9,0,0
CLM04103,19.25,1,0,7,3,0
CLM04104,6.39,1,1,17,1,0
CLM04105,2.55,1,1,8,0,0
CLM04106,7.79,1,1,15,3,0
CLM04107,139.59,1,0,4,5,1
CLM04108,3.06,3,1,7,0,0
CLM04109,7.34,1,1,16,0,0
CLM04110,2.63,1,1,15,4,0
CLM04111,34.93,1,0,22,2,0
CLM04112,18.63,1,1,12,2,0
CLM04113,24.37,7,1,4,10,1
CLM04114,15.28,2,1,11,2,0
CLM04115,36.12,1,1,19,3,0
CLM04116,12.68,1,1,11,1,0
CLM04117,28.22,1,1,9,1,0
CLM04118,295.45,1,1,16,1,1
CLM04119,15.6,1,1,8,0,0
CLM04120,2.23,1,1,8,1,0
CLM04121,15.86,1,1,15,2,0
CLM04122,39.86,3,1,3,5,1
CLM04123,116.17,4,0,1,7,1
CLM04124,8.18,1,1,11,1,0
CLM04125,229.41,2,1,6,2,1
CLM04126,0.07,1,1,16,2,0
CLM04127,39.47,1,1,22,4,0
CLM04128,41.51,1,1,12,0,0
CLM04129,27.62,1,1,18,0,0
CLM04130,39.37,1,1,22,2,0
CLM04131,40.67,1,1,13,1,0
CLM04132,26.9,1,1,12,3,0
CLM04133,21.34,1,1,18,4,0
CLM04134,39.86,5,0,4,5,1
CLM04135,32.63,4,0,18,7,1
CLM04136,38.91,6,0,1,5,1
CLM04137,14.21,1,1,14,3,0
CLM04138,30.08,1,1,12,4,0
CLM04139,29.88,2,1,19,0,0
CLM04140,11.66,1,1,17,0,0
CLM04141,32.57,1,1,8,0,0
CLM04142,24.05,2,1,12,0,0
CLM04143,3.77,2,1,12,0,0
CLM04144,13.32,1,1,18,4,0
CLM04145,18.77,6,1,9,3,1
CLM04146,21.23,2,0,17,5,1
CLM04147,13.75,4,0,1,9,1
CLM04148,114.09,5,0,3,12,1
CLM04149,37.44,1,1,19,3,0
CLM04150,39.16,1,1,10,4,0
CLM04151,5.82,1,1,11,3,0
CLM04152,8.06,1,1,9,0,0
CLM04153,27.53,1,1,10,2,0
CLM04154,42.19,2,1,10,0,0
CLM04155,27.67,1,1,15,4,0
CLM04156,4.34,1,1,10,4,0
CLM04157,175.04,2,0,23,6,1
CLM04158,31.78,1,1,13,1,0
CLM04159,8.7,1,1,7,2,0
CLM04160,14.7,1,1,14,4,0
CLM04161,42.09,1,1,20,4,0
CLM04162,103.71,2,0,0,11,1
CLM04163,31.39,1,1,20,1,0
CLM04164,7.98,1,1,19,1,0
CLM04165,21.76,2,1,17,0,0
CLM04166,43.36,2,1,19,1,0
CLM04167,4.71,1,1,10,0,0
CLM04168,8.54,1,1,13,1,0
CLM04169,6.86,1,1,14,2,0
CLM04170,20.75,1,1,22,2,0
CLM04171,34.39,2,1,22,3,0
CLM04172,29.28,1,1,18,4,0
CLM04173,37.37,1,0,20,3,1
CLM04174,3.38,1,1,20,0,0
CLM04175,22.64,1,0,20,4,0
CLM04176,28.95,1,1,22,1,0
CLM04177,0.75,1,1,19,3,0
CLM04178,42.9,1,1,12,4,0
CLM04179,25.86,1,1,13,2,0
CLM04180,26.69,2,1,17,1,0
CLM04181,30.2,1,1,21,2,0
CLM04182,26.07,1,1,22,1,0
CLM04183,18.54,1,0,9,3,0
CLM04184,17.84,1,1,21,2,0
CLM04185,22.41,1,1,16,3,0
CLM04186,42.91,1,1,16,0,0
CLM04187,10.91,1,1,17,1,0
CLM04188,26.17,1,1,19,2,0
CLM04189,24.02,1,1,12,4,0
CLM04190,39.41,1,1,8,1,0
CLM04191,43.25,1,1,8,0,0
CLM04192,8.06,1,1,10,1,0
CLM04193,90.12,3,0,5,4,1
CLM04194,13.73,1,1,22,2,0
CLM04195,33.46,1,1,14,0,0
CLM04196,105.18,2,0,0,4,1
CLM04197,30.58,1,1,19,0,0
CLM04198,39.12,1,1,7,2,0
CLM04199,4.37,1,1,21,4,0
CLM04200,40.37,1,1,8,4,0
CLM04201,41.13,2,1,22,1,0
CLM04202,28.92,1,1,13,3,0
CLM04203,30.96,1,1,16,2,0
CLM04204,11.34,1,0,19,3,0
CLM04205,15.43,1,0,19,2,0
CLM04206,76.45,3,0,0,9,1
CLM04207,27.51,1,1,17,3,0
CLM04208,8.29,2,1,7,2,0
CLM04209,41.93,1,1,7,2,0
CLM04210,21.62,1,1,17,2,0
CLM04211,27.04,1,1,14,4,0
CLM04212,0.27,1,0,16,2,0
CLM04213,9.82,1,1,8,0,0
CLM04214,17.75,1,0,9,3,0
CLM04215,35.05,1,0,22,1,0
CLM04216,12.18,1,1,18,4,0
CLM04217,30.38,1,1,16,1,0
CLM04218,15.58,1,1,19,0,0
CLM04219,14.75,1,1,9,0,0
CLM04220,2.35,2,1,16,4,0
CLM04221,13.83,6,0,11,6,1
CLM04222,6.35,1,1,16,0,0
CLM04223,37.98,1,1,21,1,0
CLM04224,38.13,1,1,14,3,0
CLM04225,1.36,1,1,20,0,0
CLM04226,3.09,1,1,12,3,0
CLM04227,23.08,1,1,9,2,0
CLM04228,21.6,1,1,20,1,0
CLM04229,2.82,1,1,16,3,0
CLM04230,29.74,2,1,22,4,0
CLM04231,34.54,2,0,13,4,1
CLM04232,12.56,1,1,22,3,0
CLM04233,42.01,1,1,9,2,0
CLM04234,36.61,1,1,15,3,0
CLM04235,19.35,3,1,7,0,0
CLM04236,22.16,2,0,7,5,1
CLM04237,108.29,4,0,1,5,1
CLM04238,24.31,1,1,16,1,0
CLM04239,17.54,1,1,16,4,0
CLM04240,40.54,1,1,18,3,0
CLM04241,75.97,5,0,2,9,1
CLM04242,5.69,1,1,8,1,0
CLM04243,26.27,8,0,4,7,1
CLM04244,8.44,1,1,9,3,0
CLM04245,26.13,5,1,10,4,1
CLM04246,35.77,1,1,12,4,0
CLM04247,44.19,1,1,13,0,0
CLM04248,22.62,1,1,10,0,0
CLM04249,27.44,3,1,9,2,0
CLM04250,15.15,1,1,12,0,0
CLM04251,25.97,1,1,20,3,0
CLM04252,9.95,1,1,17,4,0
CLM04253,0.93,1,0,7,2,0
CLM04254,30.3,1,1,10,4,0
CLM04255,26.3,1,0,11,4,0
CLM04256,13.83,1,1,10,1,0
CLM04257,1.9,1,1,10,4,0
CLM04258,1.92,1,1,16,1,0
CLM04259,9.3,1,1,22,1,0
CLM04260,18.09,2,1,18,4,0
CLM04261,18.04,1,1,8,0,0
CLM04262,24.5,3,0,20,0,0
CLM04263,43.0,1,1,17,3,0
CLM04264,10.77,1,1,18,0,0
CLM04265,17.68,8,0,21,5,1
CLM04266,41.0,1,1,7,1,0
CLM04267,18.98,1,1,7,2,0
CLM04268,13.27,1,1,15,2,0
CLM04269,78.85,2,0,0,11,1
CLM04270,14.55,2,1,16,3,0
CLM04271,1.93,1,1,13,4,0
CLM04272,6.09,3,1,11,3,0
CLM04273,19.0,2,1,10,2,0
CLM04274,30.44,1,1,14,4,0
CLM04275,9.51,1,1,8,3,0
CLM04276,11.71,1,0,7,4,0
CLM04277,30.54,2,0,19,5,1
CLM04278,12.13,1,0,10,1,0
CLM04279,34.51,1,1,11,3,0
CLM04280,8.84,8,1,17,4,1
CLM04281,34.09,1,1,8,1,0
CLM04282,9.37,1,1,9,4,0
CLM04283,24.68,1,1,14,1,0
CLM04284,12.78,1,1,15,0,0
CLM04285,0.38,1,0,18,1,0
CLM04286,28.66,1,1,11,3,0
CLM04287,7.51,3,1,2,5,1
CLM04288,10.47,1,1,18,3,0
CLM04289,0.33,1,1,8,3,0
CLM04290,37.75,1,1,12,2,0
CLM04291,35.14,1,1,8,4,0
CLM04292,27.73,1,1,11,1,0
CLM04293,24.48,1,1,22,1,0
CLM04294,44.23,2,1,13,1,0
CLM04295,189.12,2,0,5,3,1
CLM04296,98.57,3,0,1,10,1
CLM04297,24.87,1,0,6,3,1
CLM04298,19.42,1,1,22,0,0
CLM04299,31.25,4,0,4,3,1
CLM04300,35.66,6,1,23,5,1
CLM04301,18.42,7,0,0,8,1
CLM04302,27.22,1,1,14,1,0
CLM04303,35.91,2,1,21,1,0
CLM04304,4.03,1,1,21,1,0
CLM04305,198.92,2,0,23,5,1
CLM04306,3.4,1,1,10,0,0
CLM04307,11.42,2,1,15,3,0
CLM04308,44.95,1,1,9,3,0
CLM04309,20.47,1,1,11,1,0
CLM04310,13.19,1,0,12,2,0
CLM04311,0.62,2,0,5,2,1
CLM04312,12.14,1,0,7,4,0
CLM04313,33.39,1,1,12,3,0
CLM04314,9.37,1,1,18,2,0
CLM04315,82.92,2,0,5,11,1
CLM04316,13.5,1,0,11,2,0
CLM04317,37.22,1,1,10,3,0
CLM04318,206.49,1,1,17,5,1
CLM04319,4.09,1,1,19,2,0
CLM04320,36.11,2,1,20,4,0
CLM04321,5.71,1,0,7,4,0
CLM04322,14.04,1,1,14,3,0
CLM04323,25.09,1,1,8,3,0
CLM04324,38.09,1,1,8,0,0
CLM04325,33.16,1,0,13,3,0
CLM04326,32.87,1,1,17,1,0
CLM04327,12.11,1,1,8,4,0
CLM04328,292.4,2,1,8,4,1
CLM04329,32.15,1,1,12,1,0
CLM04330,22.13,2,1,7,2,0
CLM04331,0.07,1,1,8,0,0
CLM04332,9.95,2,0,23,4,1
CLM04333,26.72,1,1,9,0,0
CLM04334,18.28,1,1,9,3,0
CLM04335,33.36,1,1,22,1,0
CLM04336,33.4,1,1,21,4,0
CLM04337,254.93,2,1,17,1,1
CLM04338,39.0,1,1,15,3,0
CLM04339,2.28,2,1,15,1,0
CLM04340,5.34,1,1,21,0,0
CLM04341,23.55,1,1,18,2,0
CLM04342,6.37,1,1,11,0,0
CLM04343,11.69,1,1,18,1,0
CLM04344,10.76,1,1,17,3,0
CLM04345,27.32,1,1,15,3,0
CLM04346,6.67,1,1,11,2,0
CLM04347,32.45,1,1,9,4,0
CLM04348,128.95,2,1,0,2,1
CLM04349,17.6,1,1,9,3,0
CLM04350,14.61,1,1,18,1,0
CLM04351,7.19,2,1,21,0,0
CLM04352,216.35,1,1,3,5,1
CLM04353,3.12,4,1,11,3,1
CLM04354,38.98,1,1,8,3,0
CLM04355,9.86,1,1,8,0,0
CLM04356,111.53,1,0,2,6,1
CLM04357,40.83,1,0,20,0,0
CLM04358,5.63,1,1,18,0,0
CLM04359,19.32,1,1,15,2,0
CLM04360,2.07,2,1,11,3,0
CLM04361,9.84,1,1,7,0,0
CLM04362,14.98,1,1,13,2,0
CLM04363,6.7,1,1,20,0,0
CLM04364,18.44,1,0,10,1,0
CLM04365,30.07,1,1,7,4,0
CLM04366,18.82,1,0,19,1,0
CLM04367,12.42,1,0,21,3,0
CLM04368,19.89,2,1,16,3,0
CLM04369,3.62,1,1,13,2,0
CLM04370,41.97,7,1,16,10,1
CLM04371,43.81,1,1,15,1,0
CLM04372,13.83,1,1,19,4,0
CLM04373,99.11,2,1,19,6,1
CLM04374,7.36,1,1,7,3,0
CLM04375,12.44,1,1,10,0,0
CLM04376,27.56,1,1,9,4,0
CLM04377,268.58,2,0,9,2,1
CLM04378,26.4,1,1,12,0,0
CLM04379,12.48,1,1,19,3,0
CLM04380,34.84,1,1,10,0,0
CLM04381,7.24,2,1,15,0,0
CLM04382,8.39,2,1,19,0,0
CLM04383,33.48,1,1,14,3,0
CLM04384,94.93,5,0,0,4,1
CLM04385,2.81,1,1,21,4,0
CLM04386,28.03,2,1,9,2,0
CLM04387,145.52,2,0,7,1,1
CLM04388,22.34,1,1,20,0,0
CLM04389,4.72,1,1,11,2,0
CLM04390,27.76,1,1,15,0,0
CLM04391,12.82,3,1,17,2,0
CLM04392,28.29,1,0,17,1,0
CLM04393,7.45,1,1,12,4,0
CLM04394,39.03,1,1,22,1,0
CLM04395,26.94,1,1,10,3,0
CLM04396,231.86,1,1,4,2,1
CLM04397,30.46,2,1,19,2,0
CLM04398,34.87,1,1,14,0,0
CLM04399,18.87,2,1,7,1,0
CLM04400,24.62,1,1,18,2,0
CLM04401,43.66,1,1,15,2,0
CLM04402,34.56,1,1,12,1,0
CLM04403,5.47,1,1,19,4,0
CLM04404,17.21,1,1,19,3,0
CLM04405,97.76,4,0,0,10,1
CLM04406,5.33,1,0,18,1,0
CLM04407,105.4,2,1,4,4,1
CLM04408,0.39,1,0,11,1,1
CLM04409,42.97,1,1,12,2,0
CLM04410,31.63,1,1,14,4,0
CLM04411,11.71,1,0,7,1,1
CLM04412,101.7,2,0,0,9,1
CLM04413,2.11,1,0,19,3,0
CLM04414,34.36,1,0,16,3,0
CLM04415,11.03,1,0,17,1,0
CLM04416,4.08,1,1,10,2,0
CLM04417,18.93,1,1,20,0,0
CLM04418,11.11,1,1,10,1,0
CLM04419,3.44,1,1,10,1,0
CLM04420,16.75,1,1,17,2,0
CLM04421,16.94,2,1,21,1,0
CLM04422,17.25,1,1,20,2,0
CLM04423,19.03,1,1,18,0,0
CLM04424,1.23,1,1,21,0,0
CLM04425,36.25,1,1,14,3,0
CLM04426,2.75,1,1,14,4,0
CLM04427,177.31,1,1,16,3,1
CLM04428,30.23,1,1,12,2,0
CLM04429,33.83,1,1,11,3,0
CLM04430,23.23,1,1,20,3,0
CLM04431,0.46,1,1,13,1,0
CLM04432,3.04,1,1,17,1,0
CLM04433,43.51,1,1,11,2,0
CLM04434,9.8,1,1,22,4,0
CLM04435,98.59,4,0,4,12,1
CLM04436,26.61,1,1,17,2,0
CLM04437,11.69,1,1,11,3,0
CLM04438,18.82,1,0,21,3,0
CLM04439,34.94,1,1,17,3,0
CLM04440,33.15,1,1,22,2,0
CLM04441,7.15,2,1,7,1,0
CLM04442,23.71,1,1,13,3,0
CLM04443,5.86,1,1,12,1,0
CLM04444,6.63,1,1,21,2,0
CLM04445,22.05,1,0,10,3,0
CLM04446,61.03,4,0,0,8,1
CLM04447,24.86,1,1,18,1,0
CLM04448,37.6,2,1,12,1,0
CLM04449,170.91,1,0,8,2,1
CLM04450,12.09,1,1,7,0,0
CLM04451,39.76,1,0,9,3,0
CLM04452,20.05,1,1,7,0,0
CLM04453,8.92,1,1,12,2,0
CLM04454,16.95,1,1,21,1,0
CLM04455,35.21,1,1,7,4,0
CLM04456,25.33,1,1,17,2,0
CLM04457,93.1,4,0,0,7,1
CLM04458,10.12,1,1,22,1,0
CLM04459,3.92,2,1,19,1,0
CLM04460,2.15,3,1,20,0,0
CLM04461,18.89,6,1,5,10,1
CLM04462,24.88,1,0,22,2,0
CLM04463,28.2,1,1,7,4,0
CLM04464,19.57,1,1,22,2,0
CLM04465,38.09,1,1,7,0,0
CLM04466,37.91,1,1,12,0,0
CLM04467,34.95,2,1,14,4,0
CLM04468,25.76,3,0,5,5,1
CLM04469,8.66,1,1,12,1,0
CLM04470,1.83,1,0,17,2,0
CLM04471,2.67,1,1,17,2,0
CLM04472,32.31,2,1,19,4,0
CLM04473,24.95,1,1,13,4,0
CLM04474,34.91,1,1,14,3,0
CLM04475,26.64,1,1,7,2,0
CLM04476,33.32,3,1,11,2,0
CLM04477,4.07,2,1,17,4,0
CLM04478,40.85,1,1,8,0,0
CLM04479,78.1,2,0,3,11,1
CLM04480,16.73,1,0,19,1,0
CLM04481,39.01,1,1,21,2,0
CLM04482,35.86,1,1,21,0,0
